3.202314376831054688e+01,8.229237198829650879e-01,1.152096688747406006e-02,6.438843011856079102e-01,1.665462851524353027e+00,5.552960937500000000e+03,9.242420792579650879e-01,1.451687316894531250e+02,-9.721077728271484375e+01,7.757061157226562500e+02,7.891222000122070312e+00,1.921815425157546997e-01,4.959640979766845703e+00,3.560923099517822266e+00,1.677881431579589844e+01,1.869960784912109375e+01,-5.269355773925781250e-01,2.196577115682885051e-04
3.359024047851562500e+01,8.806391358375549316e-01,4.758097347803413868e-04,6.445251107215881348e-01,1.225544643402099609e+01,5.861734375000000000e+03,6.395437121391296387e-01,-5.358216552734375000e+02,-8.636782226562500000e+02,5.747279663085937500e+02,8.596999168395996094e+00,6.331661939620971680e-01,4.746399402618408203e+00,1.537254810333251953e+00,1.705918502807617188e+01,1.665794944763183594e+01,-5.286167860031127930e-01,6.053840115782804787e-05
