9.528494834899902344e+00,7.400304079055786133e-01,7.276405085576698184e-05,-2.392837524414062500e+00,8.319070935249328613e-01,6.479073730468750000e+03,5.600248575210571289e-01,8.035915527343750000e+03,8.846718597412109375e+01,-3.744370727539062500e+02,4.106900691986083984e-01,2.981049776077270508e+00,1.751006126403808594e+00,5.967787265777587891e+00,1.024449393153190613e-01,1.290304851531982422e+01,-5.317063331604003906e-01,9.674135071691125631e-06
7.301529407501220703e+00,7.983177900314331055e-01,2.731589347604312934e-06,-3.198112964630126953e+00,2.221637070178985596e-01,5.524268066406250000e+03,1.416808009147644043e+00,7.774661621093750000e+03,3.418374938964843750e+02,1.291192779541015625e+02,4.224584400653839111e-01,1.377497196197509766e+00,2.998934984207153320e+00,5.212185859680175781e+00,2.005515061318874359e-02,1.453677177429199219e+01,-5.267741680145263672e-01,2.091263195325154811e-05
